id,type,prob_Ia
1399134293215015012,EB*WUMa,0.208
1395184795415015012,RRLyr,0.289
1422372003115015024,AGN,0.626
1288311120115010054,Star,0.657
1386140483415015022,RRLyr,0.279
1292356585215010013,RRLyr,0.218
1539258105915010008,QSO,0.566
1296387190515015003,RRLyr,0.324
1306465464715015013,Ia,0.678
1343470303515010002,LPV*,0.642
1353370995715010012,EB*,0.311
1522256071715015002,QSO,0.607
1389425176215010017,RRLyr,0.49
1358322962815015015,RRLyr,0.419
1390244911915010021,BLLac,0.479
1307380352515010023,Mira,0.611
1544377556215015037,RRLyr,0.215
1341321140815015001,RRLyr,0.47
1277336223015010033,RRLyr,0.171
1287227121415010019,RRLyr,0.372
1417115185315015001,Star,0.701
1539293901015010005,QSO,0.504
1352391665215010003,LPV*,0.402
1290326352915010001,QSO,0.742
1384237955815010001,Irregular_V*,0.612
1280348994615015012,RRLyr,0.365
1340208684615010003,Mira,0.222
1113392903915010005,SNII,0.647
1280218573515015002,RRLyr,0.208
1524521280315015001,RRLyr,0.374
1380435634715015008,EB*,0.346
1342301422715010003,Mira,0.446
1284210340015010004,RRLyr,0.242
1299408493215010014,CataclyV*,0.522
1385420560315010039,EB*,0.295
1381128754615010013,RRLyr,0.29
1388383794215010022,QSO,0.593
1539147553215010044,C*,0.523
1340318092015015000,BLLac,0.666
1381217494615015014,RRLyr,0.583
1302401724815010036,Star,0.501
1404118546015010052,LPV*,0.343
1294452990315015003,EB*,0.132
1422505232815015014,QSO,0.466
1360474453215010003,LPV*,0.411
1295410051715010004,LPV*,0.711
1416544961415010010,RRLyr,0.284
1292347026115015005,CataclyV*,0.455
1365368402415015007,Star,0.642
1382304153015010008,Star,0.457
1524170910915015005,EB*,0.566
1307308743915010011,YSO,0.698
1400152830515015012,Star,0.524
1400294186115010003,RRLyr,0.635
1307299793815015000,Star,0.69
1550211570115015008,Ia,0.675
1399318612815010021,YSO,0.538
1161386515815015001,SNII,0.572
1334386933415010001,Ia,0.829
1363384340115015005,QSO,0.468
1425438922915015028,Ia,0.717
1245264051115015005,Ia,0.802
1389401790215015018,Em*,0.51
1526188836215010083,Star,0.24
1360249320415015003,EB*,0.602
1522390841615010000,QSO,0.455
1389180330815015026,V*,0.365
1397101711115015098,Star,0.445
1428504680315010022,CataclyV*,0.27
1364272263915015009,YSO,0.637
1290352334415010054,RRLyr,0.192
1373284715915010003,Mira,0.32
1284291063515010014,Nova-like,0.304
1539228615615015016,EB*,0.634
1305400333915010024,Star,0.35
1539149435115010008,RRLyr,0.256
1375297082815015011,EB*,0.206
1526153470315015022,EB*,0.534
1293260695315015009,EB*,0.185
1338365263415015002,Ia,0.579
1536258542715015016,RRLyr,0.206
1357391263615015015,EB*,0.549
1301398154715010005,Star,0.565
1416260064915010006,AGB*,0.447
1401120035115015004,RotV*,0.451
1358196625415010029,TTau*,0.592
1279239520015015005,EB*,0.315
1363286665815015010,QSO,0.504
1427261034115015009,RRLyr,0.189
1279236520415010002,RRLyr,0.293
1404283594315010000,RRLyr,0.362
1296431080815010042,RRLyr,0.281
1542237125815015001,Mira,0.266
1278325562315010006,RRLyr,0.511
1396359174015010000,SNII,0.484
1356362592715015000,QSO,0.549
1519222180315010007,AGN,0.453
1305400333815015015,C*,0.591
1414477012815015001,EB*,0.505
1360327360615010062,EB*,0.379
1300414761515010044,Star,0.645
1161365435315010006,SNII,0.436
1343466970815010012,Star,0.431
1449537521515015003,Ia,0.735
1286269342015015012,Star,0.569
1356150330615010001,RRLyr,0.399
1524512670215015008,RRLyr,0.233
1292197564915010002,QSO,0.644
1359155316315015020,Star,0.263
1345129175115010018,RRLyr,0.271
1383216870115015000,Mira,0.345
1305445562715015018,Star,0.473
1344174604815015010,RRLyr,0.685
1402456933715010010,EB*,0.209
1362348922415015007,EB*,0.279
1424111862415010023,LPV*,0.303
1287288395315010007,EB*,0.259
1306290456215010044,RRLyr,0.331
1411189154715015012,EB*,0.352
1358378440615010004,EB*,0.698
1372351644815010002,EB*,0.374
1295310342015010020,EB*,0.234
1289273031515010037,Mira,0.215
1281326051715010000,LPV*,0.225
1293256300615010006,RRLyr,0.256
1289222296115015019,QSO,0.602
1144240455415015029,Ia,0.632
1365345080315010024,Ia,0.714
1343264624815015009,LPV*,0.56
1362267281015010030,EB*,0.357
1371289914015010019,LPV*,0.654
1363235564515015006,Symbiotic*,0.225
1540211202915010008,QSO,0.495
1422534502615010001,RRLyr,0.173
1151127194415010000,Ia,0.291
1302340231815010023,RRLyr,0.256
1422549383715015016,QSO,0.537
1416279180715010011,DwarfNova,0.183
1360214020615010035,Star,0.578
1401134751915010002,RRLyr,0.195
1398242090215015002,Star,0.2
1277325381415015009,RRLyr,0.419
1425312212915010026,LPV*,0.286
1387128406115015004,RRLyr,0.612
1542357744015010005,RRLyr,0.194
1416202624115015008,Mira,0.339
1417421111615010029,Orion_V*,0.374
1301408532515010038,QSO,0.493
1279320655115015004,RRLyr,0.655
1416431896015015027,Star,0.326
1160144282215015004,Other,0.474
1396294364515015029,QSO,0.706
1397384673815010009,LPV*,0.344
1401492905215015001,QSO,0.371
1526311461415010000,QSO,0.491
1544242656215010002,LPV*,0.213
1295363290315015001,Star,0.642
1375319952715010003,Mira,0.373
1375286083215010005,Em*,0.187
1302372903615015010,Star,0.354
1401090600815010052,Mira,0.616
1371203191015010018,EB*,0.225
1290367714415010005,YSO,0.344
1420147514515015001,RRLyr,0.281
1362244841015010002,RRLyr,0.291
1423111352715015005,RSCVn,0.347
1297327371015015002,RRLyr,0.61
1387436281215015008,EB*,0.25
1514495694715010001,SLSN-I,0.552
1340212992915015009,Star,0.274
1307369862715015016,C*,0.601
1345325725115010003,RRLyr,0.432
1390163155515015005,EB*,0.245
1404110164515015007,RRLyr,0.17
1388404124715010005,EB*,0.257
1355434904515015010,Mira,0.584
1547337536015010003,RRLyr,0.161
1342325101615015003,Star,0.185
1146347833815015006,Ia,0.858
1537514602915015024,RRLyr,0.205
1391204640715010019,RRLyr,0.366
1363330965115015014,EB*,0.648
1398244913015010015,Mira,0.135
1364257173915010000,EB*,0.309
1411510324815015013,EB*,0.227
1414208201715010024,QSO,0.538
1401092553015015015,LPV*,0.364
1419144276215025004,RRLyr,0.265
1290344010415015008,Star,0.51
1281211304615010001,RRLyr,0.193
1543346752015010009,RRLyr,0.289
1352363264615010003,RRLyr,0.383
1420130691015010004,LPV*,0.233
1521140136015015007,EB*,0.281
1414483616215010028,RSCVn,0.271
1290219813315010000,QSO,0.636
1400154745315015000,Star,0.624
1521334942415015013,QSO,0.461
1358526533015015003,EB*,0.683
1299495825915010005,RRLyr,0.375
1411395754615010012,C*,0.236
1403240376015010031,LPV*,0.312
1397463734315010017,EB*,0.337
1297444951715015001,Star,0.594
1307229581215010028,Star,0.249
1298172445415015004,QSO,0.389
1543454886215010035,RRLyr,0.363
1341301285915015011,V*,0.449
1415232875415010009,DwarfNova,0.222
1358276743815010017,EB*,0.263
1364354123115015032,Ia,0.85
1399141380415010000,Ia,0.311
1425122695115015017,RRLyr,0.469
1423121270015010001,Mira,0.197
1278242174015015000,RRLyr,0.444
1416110216315010001,RRLyr,0.367
1410104242215010010,RRLyr,0.242
1429074343815010002,EB*,0.439
1158171002115015019,AGN,0.319
1544430350015010000,LPV*,0.17
1339426484215015006,EB*betLyr,0.232
1385111356215015009,EB*,0.32
1401156340315010008,Star,0.247
1361429665515010012,EB*,0.305
1404159165515015018,Star,0.319
1355384400615010011,S*,0.306
1463465011015015007,Ia,0.664
1397385154315015007,LPV*,0.426
1299411792415015010,Star,0.352
1295454226315010014,EB*,0.594
1427464953015015006,EB*,0.554
1362286723415015016,Mira,0.274
1341299404615015003,LPV*,0.231
1411381964615015013,Star,0.282
1474231233815015002,Ia,0.786
1357128682415015045,Star,0.21
1387160111315010026,Star,0.648
1404159164215015001,Star,0.504
1539172612815010007,EB*,0.302
1358164825915010029,Mira,0.288
1294257320115010003,EB*,0.189
1292369420715015017,C*,0.507
1359344954615015012,RRLyr,0.179
1401223433415010012,EB*,0.205
1524276302215015014,EB*,0.647
1287206491915015000,RRLyr,0.346
1402414451215015001,RRLyr,0.467
1389164495015015017,LPV*,0.279
1287268982315015032,RRLyr,0.267
1385236642715010018,LPV*,0.634
1123128541915015008,Varstar,0.385
1294447282915010011,Star,0.275
1383148594315010011,Star,0.305
1391427706115015039,Star,0.327
1422417102115010003,RSCVn,0.634
1415384276015010002,Star,0.42
1361221884315015004,RRLyr,0.691
1281346463315010000,QSO,0.521
1364276085515015015,Ia,0.733
1478216211415010011,Ia,0.647
1524508375715010002,RRLyr,0.219
1403499602715010021,RRLyr,0.255
1371478073615015002,Star,0.758
1374299424015010005,RRLyr,0.26
1274238124015010000,SNII,0.607
1410330854815010006,EB*,0.255
1424423205715015016,LPV*,0.167
1291273441415010010,RRLyr,0.248
1477424271415015001,TDE,0.276
1355410332915015000,RRLyr,0.419
1538384315115010002,RRLyr,0.328
1350402360415015005,RRLyr,0.368
1382140015315010004,Star,0.567
1536180830715010057,DwarfNova,0.186
1339361601715015020,Mira,0.325
1295194973915015010,QSO,0.605
1547236520315015001,BLLac,0.358
1340229052315010021,Mira,0.216
1417098866115010011,V*,0.474
1410341292615010030,QSO,0.413
1416426233815010007,RRLyr,0.417
1293265400315015020,RRLyr,0.198
1366219181415010006,EB*,0.314
1549240865115010002,RRLyr,0.552
1519230832115015004,Ia,0.707
1478394034415015000,Ia,0.703
1410260135215010002,Star,0.664
1290216501315010009,QSO,0.489
1372307265315010002,RRLyr,0.341
1365393500715010011,C*,0.513
1288199093915015015,QSO,0.547
1352386703715015004,EB*,0.74
1290482654715015018,EB*,0.419
1277318466115010000,RRLyr,0.204
1528522406215010002,Mira,0.271
1400153762115010025,EB*WUMa,0.374
1416512925015010003,QSO,0.549
1537490740215010015,RRLyr,0.528
1385403572615015016,EB*,0.239
1417206991115015011,RRLyr,0.264
1388290451315010022,QSO,0.576
1396413556315015002,EB*,0.238
1376272674615010010,RRLyr,0.146
1361377713315015004,QSO,0.38
1390203363615010014,RRLyr,0.195
1416533206215010004,RRLyr,0.418
1362365032415015004,EB*,0.674
1151168373115010005,CV,0.25
1550296743015010004,QSO,0.491
1417401931015010099,DwarfNova,0.201
1396143274115010002,Star,0.562
1298279465215010001,RRLyr,0.216
1281211302415015005,RRLyr,0.236
1522335192715010033,RRLyr,0.398
1526192601815010016,LPV*,0.275
1303408184815015023,LPV*,0.44
1421483711115010010,Mira,0.317
1356317891115015042,Em*,0.574
1285311375515010015,RRLyr,0.31
1362256333315010012,Mira,0.269
1303440552615010026,QSO,0.498
1526430422915015003,RRLyr,0.418
1292335970615010063,RRLyr,0.449
1283225941815010003,RRLyr,0.276
1355193720815010004,QSO,0.354
1352377630715015003,EB*,0.609
1298391250715010062,Mira,0.369
1306405840715015002,RRLyr,0.26
1522393193615015008,EB*,0.333
1361306960815010035,QSO,0.436
1292469360715015005,EB*,0.572
1353168924215010030,Star,0.182
1396307013315010007,QSO,0.76
1542223226115010009,Star,0.143
1514300413615015009,Ia,0.655
1344357213515010006,RRLyr,0.286
1536308571115015010,QSO,0.483
1307298371415010007,SNII,0.333
1384264231815010007,Star,0.554
1372340965315010001,Star,0.525
1413463932415010012,RRLyr,0.259
1417288790315010007,Star,0.313
1340294003515010016,RRLyr,0.312
1342301890915015016,RRLyr,0.232
1478220032815015002,Ia,0.434
1538365310415010003,EB*,0.458
1411419280715010051,LPV*,0.282
1522441513515010006,EB*,0.191
1547482300115015004,RRLyr,0.209
1416178392115010016,Ia,0.402
1521326771415015013,EB*,0.4
1411343702915015001,RRLyr,0.259
1413232212715010023,RRLyr,0.109
1362322673915015034,YSO,0.56
1279345553615015003,RRLyr,0.302
1426496725315010016,QSO,0.588
1295449271515010040,RRLyr,0.166
1345187546115010018,EB*,0.234
1149239245415015003,Ia,0.693
1424112333615015000,RRLyr,0.241
1300337815515015013,Star,0.216
1290240353715010002,EB*,0.638
1363287140215010006,EB*,0.4
1290245061015015018,RRLyr,0.291
1524526290315010003,Star,0.632
1400355231315010001,EB*,0.3
1381122746015015025,Star,0.2
1375438835815010006,Star,0.333
1399119980915010001,RRLyr,0.324
1149165065715015001,Ia,0.625
1418097214915010012,RRLyr,0.33
1419411243515025016,Star,0.492
1292365675915010012,RRLyr,0.189
1340495191915015009,RRLyr,0.199
1427072144915010009,Star,0.348
1352346780115010008,RRLyr,0.209
1413210410415015000,RRLyr,0.529
1403117075515010018,Em*,0.505
1416421551615010034,EB*,0.608
1352319672615010016,deltaCep,0.138
1404226095015010001,BLLac,0.649
1380443630915015034,Mira,0.463
1410160710515010016,RRLyr,0.263
1521258636315010010,RRLyr,0.358
1364454780615015014,QSO,0.666
1296435281715010021,BLLac,0.487
1469536594615015015,Ia,0.448
1355399901115015020,Star,0.85
1355410792515015004,EB*,0.229
1522240746315010002,QSO,0.326
1539172610215010004,EB*,0.709
1415528434515015013,RRLyr,0.303
1301245574115015004,EB*,0.211
1426190550915010026,QSO,0.581
1395427950715015003,Mira,0.341
1285201154615015016,RRLyr,0.167
1539257142915010001,RRLyr,0.213
1524474741115015009,EB*,0.162
1359427181615015014,V*,0.293
1384312415715015006,Orion_V*,0.412
1399508842215015005,Ia,0.438
1390501941515010166,C*,0.505
1521244465715015003,Ia,0.647
1364285614415010005,EB*,0.4
1359392481515010004,QSO,0.468
1540163791815010000,BLLac,0.486
1377232195515010006,QSO,0.376
1296249244015010011,EB*,0.186
1420143125915015010,Ia,0.648
1544160504115010001,C*,0.625
1457134296115015002,SNII,0.724
1428482956215010002,AGN,0.445
1386153724615015011,RRLyr,0.54
1413337663215010005,EB*,0.642
1290311432415010022,RRLyr,0.612
1410255646315015008,QSO,0.628
1371461231115010015,EB*,0.299
1524220643415010013,Mira,0.427
1341328724615015002,BLLac,0.428
1092214090715015007,SNIIn,0.649
1391111450015015008,RRLyr,0.174
1540319286315015003,BLLac,0.201
1283444210315015006,YSO,0.397
1339446971515010016,Star,0.226
1057174612615010024,Ia,0.506
1298381213715015003,LPV*,0.293
1289226560815010011,RRLyr,0.357
1411105463615015015,EB*,0.396
1305302450115010031,LPV*,0.369
1307361996015015019,EB*,0.198
1362348440215010009,EB*,0.545
1421339644815015004,EB*,0.426
1429219030915015004,LPV*,0.213
1377181895115010007,RRLyr,0.257
1343274684515010014,RRLyr,0.352
1284352360815010000,RRLyr,0.605
1295445353615010008,RRLyr,0.235
1386369745715015010,EB*,0.328
1546419164515015036,EB*,0.27
1291252186015010002,CV,0.339
1524218195715010012,RRLyr,0.289
1279234662415010011,RSCVn,0.331
1384211886315015009,RRLyr,0.219
1417176423315015005,EB*,0.281
1522147330515010020,EB*,0.212
1527314590015010019,RRLyr,0.251
1404509072415010001,DwarfNova,0.216
1398205263315010000,EB*,0.277
1410120853015015002,LPV*,0.254
1539282991715010004,RRLyr,0.174
1342471501315010011,EB*,0.586
1365395474715015009,EB*,0.318
1411507986115015008,QSO,0.545
1387379164215010026,Star,0.47
1358409364515015005,EB*,0.494
1238179603615015002,Ia,0.629
1524452593215015001,RRLyr,0.2
1526140380015010002,RRLyr,0.541
1355296815015015007,EB*,0.422
1296276600615015009,RRLyr,0.28
1294387870615015008,BLLac,0.456
1475111504815010016,Ia,0.477
1410227403715010002,RRLyr,0.401
1543423184015015004,RRLyr,0.366
1478551881715015010,Ia,0.558
1280245010315010013,V*,0.523
1550225065315010004,SNII,0.346
1383441850515010063,RRLyr,0.364
1428139561615010004,LPV*,0.267
1423096210615010003,Em*,0.304
1403360862215015004,LPV*,0.249
1377319462215015017,QSO,0.581
1300368531015015011,RRLyr,0.332
1386206204215015000,EB*,0.629
1519444812615010009,SNIc,0.54
1520378363315010000,EB*,0.192
1245268773415010001,Ia,0.43
1297391806115010016,RRLyr,0.348
1429073394915010000,RRLyr,0.148
1521284443015010001,RRLyr,0.219
1306452771415015011,EB*,0.807
1381122283415010008,Star,0.639
1246398374115015013,Ia,0.722
1420134604315010037,V*,0.318
1388368472515015035,RRLyr,0.56
1537463225115015089,RRLyr,0.318
1339197260315010008,EB*betLyr,0.288
1388291883715020011,EB*,0.278
1296302441615010012,EB*,0.305
1290193145815015018,QSO,0.612
1417163775415010030,Star,0.319
1339197260215015027,V*,0.257
1414208202715010015,QSO,0.587
1365370391015010011,Mira,0.245
1410296942715010006,Mira,0.618
1522145474215015004,Star,0.678
1295456643315010002,EB*,0.567
1355174171115010021,RRLyr,0.435
1307341944415015013,Ia,0.727
1423402900115010013,Star,0.361
1422346122615015013,Ia,0.622
1521481355815015004,RRLyr,0.26
1283205425815010000,RRLyr,0.294
1429134842415015001,RRLyr,0.341
1424192755315015009,Ia,0.604
1365507962915015152,RRLyr,0.38
1360323101115015004,QSO,0.485
1414422451515010049,QSO,0.513
1382203705715010009,Star,0.469
1298449203715015007,EB*,0.277
1305446515515010000,Star,0.555
1540181283415010000,AGN,0.62
1524510775015015004,RRLyr,0.235
1517254004415015001,Ia,0.719
1521176845815015016,Mira,0.267
1427077936015015029,EB*,0.238
1382201793915015030,YSO,0.421
1290477955415010007,BLLac,0.55
1424110430515010020,RRLyr,0.578
1524288653415010002,QSO,0.59
1307247541415015014,Star,0.329
1416481933615015027,QSO,0.347
1282226566015015006,QSO,0.37
1387408993615015002,DwarfNova,0.276
1358294885715015006,Star,0.697
1399086662215015002,EB*,0.252
1305426110715010041,RRLyr,0.211
1381135720915010003,RRLyr,0.279
1360330210615015000,QSO,0.411
1420550534715010048,RRLyr,0.272
1352190653815015004,Mira,0.442
1280213212215015017,RRLyr,0.236
1358280131615010000,Star,0.308
1417415416115010019,EB*,0.608
1390237384715015043,Ia,0.759
1542161235315015002,RRLyr,0.188
1440136965715010000,Ia,0.562
1358304105215010005,EB*,0.608
1357393610615010042,RRLyr,0.571
1305333444915010018,PulsV*,0.42
1537211162815015014,RRLyr,0.313
1362241506115015018,EB*,0.376
1360472556215015009,Orion_V*,0.284
1295321214115015001,Mira,0.32
1401176353415015002,Star,0.732
1421073855415010008,CV,0.298
1298391253615015018,Star,0.683
1524251900215010016,RRLyr,0.612
1303470103015015001,Blazar,0.34
1377193765515015010,Mira,0.225
1360343375315010009,EB*,0.178
1536207013715015014,Star,0.573
1415300236015010011,Star,0.391
1303391861215010007,RRLyr,0.587
1150499232615010016,SNIc,0.659
1353354033615015001,EB*,0.225
1290347820215015001,Mira,0.378
1305331010815010028,RRLyr,0.504
1360325900615010032,DwarfNova,0.467
1358281554815015024,Star,0.709
1303405305515015026,Mira,0.256
1425491034815010004,QSO,0.505
1411389995615015008,Ia,0.744
1422377233015015016,EB*,0.598
1356248483915010032,Star,0.551
1384131401415015001,RRLyr,0.173
1355321062315010018,QSO,0.4
1419082752515020017,RRLyr,0.563
1401497685515010003,RRLyr,0.468
1362340602115010002,RRLyr,0.308
1549247193515015005,RRLyr,0.289
1426442826215010022,Star,0.308
1353186296215010014,Mira,0.181
1295181596215010001,QSO,0.569
1541405553215015008,QSO,0.636
1341386921415010011,EB*,0.624
1353390355715010000,RRLyr,0.481
1290198921715010004,EB*,0.203
1516340133615015001,Ia,0.383
1283329273715010004,RRLyr,0.325
1355183265315010009,OH/IR,0.551
1294440834415015009,QSO,0.349
1298328390715015048,C*,0.639
1404100233515010016,Star,0.399
1294353295715015008,RRLyr,0.505
1245280943715015005,Ia,0.696
1355222594215010027,Mira,0.571
1520421120015010005,QSO,0.507
1395086205915010000,Star,0.493
1429140670915010002,Mira,0.35
1306490016015015009,QSO,0.518
1290351382815015003,RRLyr,0.273
1300488284515010033,EB*,0.306
1364344726215015005,RRLyr,0.515
1339478612715015013,RRLyr,0.208
1342321741415010024,Mira,0.318
1355402304815015009,EB*,0.626
1521529184615015002,EB*,0.244
1280348991615010005,RRLyr,0.522
1412425271815015003,EB*,0.281
1410104244415015013,LPV*,0.226
1283268572015015007,QSO,0.368
1540237775715010000,RRLyr,0.456
1415095085215015003,RRLyr,0.25
1341182523615010000,Ia,0.382
1299347761115015004,RRLyr,0.296
1521442824315010001,RRLyr,0.6
1293266802715015016,RRLyr,0.224
1287224274715015035,LPV*,0.222
1522256070715015015,RRLyr,0.279
1284237751615010002,RRLyr,0.26
1264207852115015006,SNII,0.431
1363352815515015012,SLSN-I,0.62
1441210834315015005,SNI,0.735
1543425530315010026,RRLyr,0.491
1339423062915015003,Mira,0.407
1279211034415015014,RRLyr,0.478
1154441190415010004,Ia,0.456
1213275844215015008,Ia,0.658
1413202320115010010,RRLyr,0.401
1539276222815010025,RRLyr,0.151
1382345824315010003,QSO,0.532
1361294761215015026,V*,0.249
1339484135215010000,EB*,0.253
1371227004715015000,Star,0.538
1058433631615015005,SLSN-I,0.529
1397149224515010006,RRLyr,0.215
1306339245215015021,Star,0.31
1364245520315015003,QSO,0.469
1539242104815015002,QSO,0.567
1526254690515010008,RRLyr,0.612
1340353915315015004,OH/IR,0.508
1416261011815010002,Star,0.197
1294275040615015040,Star,0.211
1277319873915010007,EB*,0.308
1360328315115010009,DwarfNova,0.317
1398242090115010058,Star,0.288
1341394010115010009,RRLyr,0.681
1425318471515010000,SNIc,0.722
1357373574415015019,EB*,0.33
1352384273215010006,EB*,0.148
1290333004315015008,LPV*,0.561
1456398394515015019,SNIIb,0.468
1345218762815015022,YSO,0.571
1387382434615010155,Star,0.258
1424490856315010002,LPV*,0.226
1398365353415010010,CV,0.326
1526394511215015001,QSO,0.46
1284368803315010018,LPV*,0.174
1295326894515015012,Star,0.335
1526259515315015024,Ia,0.758
1426492901615015003,Ia,0.668
1358322500615015000,QSO,0.471
1521237402515015002,EB*,0.491
1352220611615010004,Star,0.36
1343345215515010006,EB*,0.409
1384232774315010016,RRLyr,0.295
1289253931015015005,BLLac,0.488
1377177154615015008,RRLyr,0.314
1294479104815010024,EB*,0.597
1342311875815010041,Mira,0.671
1341343660715010006,RRLyr,0.384
1362431293915010012,EB*,0.601
1363223883715015010,QSO,0.267
1344379933215015006,EB*,0.527
1343274681015010012,RRLyr,0.191
1299358924015015016,RRLyr,0.312
1429072441915010003,RRLyr,0.177
1345392815415015005,RRLyr,0.231
1305374455115015008,RRLyr,0.338
1547234134515015011,EB*,0.593
1521150670615015022,Mira,0.253
1549282031115010009,RRLyr,0.171
1341444294415010007,EB*,0.348
1301295911215010005,Star,0.498
1396111842315010092,Star,0.412
1514320466115015005,Ia,0.682
1399337386115015008,LPV*,0.234
1536190945115015009,RRLyr,0.442
1397449994415015007,RRLyr,0.226
1395389755015010000,BLLac,0.524
1402121124615015005,Mira,0.261
1415144595015015012,LPV*,0.378
1521272564615010007,LPV*,0.269
1415088531915015008,Star,0.293
1403479385015015036,EB*,0.429
1307413445915010000,QSO,0.655
1294244052015015013,RRLyr,0.524
1526171110015010003,RRLyr,0.541
1371410323015010007,RRLyr,0.52
1524514082015015007,QSO,0.48
1542364061715015006,EB*,0.189
1404141720215015003,EB*,0.692
1399490684615010008,RRLyr,0.569
1424287012815010019,Mira,0.4
1339200214315015004,RRLyr,0.208
1543241940515015005,RRLyr,0.253
1359380721115015001,Star,0.649
1426391126315010013,TTau*,0.131
1295184390415015011,QSO,0.342
1290210420115015002,RRLyr,0.186
1362264001815015008,RRLyr,0.387
1356504144415015002,EB*,0.179
1294408751815010013,EB*,0.299
1524209946015015003,EB*,0.251
1401124032615010003,RRLyr,0.198
1365182115215010045,Star,0.402
1469469384015015010,Ia,0.681
1364466330215010003,EB*,0.632
1521151622015015023,RRLyr,0.231
1526406795515010004,EB*,0.284
1298326453215015013,Star,0.239
1339416190915015006,EB*WUMa,0.161
1295417010615010025,RRLyr,0.265
1415190413915015028,Ia,0.565
1380227474615010002,RSCVn,0.267
1424148461815015000,QSO,0.53
1326429321615015003,CV,0.776
1521235991915010014,EB*,0.32
1299332513915010012,RRLyr,0.214
1457213663515015006,SNI,0.608
1277338102315015003,EB*,0.262
1386401232815015006,EB*,0.208
1294441292115010041,RRLyr,0.193
1305457013715010002,Star,0.351
1404201114515010010,RRLyr,0.214
1279458583615015007,Star,0.286
1299444405815015002,RRLyr,0.584
1411319063115015000,AGN,0.268
1297354422815015004,Mira,0.183
1300472111215010027,QSO,0.404
1355246934615010034,Star,0.403
1387428711815010003,RotV*,0.311
1423069944715010006,RRLyr,0.208
1417265550315015002,RRLyr,0.278
1436114765515015003,Ia,0.742
1521190060815015013,QSO,0.426
1363337122315010009,RRLyr,0.284
1363304970615015004,QSO,0.468
1429106163415010007,AGN,0.578
1355382363315015011,EB*,0.721
1371236111115010013,EB*,0.258
1303399071115015009,EB*,0.435
1296410272215015125,RRLyr,0.257
1542157453715015007,EB*,0.318
1371471090215015002,EB*,0.306
1305433156215015023,RRLyr,0.151
1364247395215010001,EB*,0.385
1542166000715010015,LPV*,0.184
1365343640515015002,RRLyr,0.334
1424273990315015025,WD*,0.432
1396145634115010016,RRLyr,0.341
1425420560915010014,Star,0.178
1542225110015015005,EB*,0.502
1363396191915015024,EB*betLyr,0.183
1478430483815015012,SLSN-II,0.479
1365491032715015075,Ia,0.741
1292382531415015006,Star,0.606
1292346564415015002,RRLyr,0.266
1416548242815015010,QSO,0.426
1363228615115010007,Star,0.523
1524316664315015018,RRLyr,0.175
1524349765315010003,RRLyr,0.432
1340327560615015005,Mira,0.215
1362372090315015017,RRLyr,0.366
1540151211215015013,LPV*,0.295
1344377442115010000,RRLyr,0.614
1361292745815015012,QSO,0.705
1391217002915015013,Star,0.569
1428182785015015003,RRLyr,0.216
1363366843315010000,EB*,0.487
1306419073615010004,EB*WUMa,0.479
1305353253815015007,RRLyr,0.517
1549155910715015018,SNII,0.703
1385199816115015025,Star,0.464
1345161574515015011,QSO,0.458
1398440281515010007,SLSN-I,0.658
1479323394515010024,Ia,0.667
1550242035215015003,EB*,0.188
1417139516015015008,Mira,0.224
1281343734415015001,EB*,0.217
1547154370315010019,Mira,0.259
1058111623115015001,SLSN-II,0.562
1396380856015015004,RRLyr,0.183
1410182180815015001,LPV*,0.292
1356445466315015005,QSO,0.417
1390170260915010016,QSO,0.676
1356485620915015013,EB*,0.537
1299494881115015011,RRLyr,0.182
1355345762815015009,RRLyr,0.27
1521169750315015011,RRLyr,0.279
1522288554915010003,QSO,0.463
1291263861615015007,Mira,0.219
1283195560615010000,QSO,0.336
1520339731615015002,EB*,0.264
1295313993815015010,RRLyr,0.317
1411401294015010017,PulsV*WVir,0.283
1416543074615015002,EB*,0.127
1403174006215015009,Mira,0.232
1306353901215010014,QSO,0.475
1524138290015010015,EB*,0.472
1359405203915010015,RRLyr,0.398
1412427630915015005,Star,0.291
1537513660815015002,RRLyr,0.216
1291214530115015003,AGN,0.441
1279318190215015009,Mira,0.29
1303412875715015002,C*,0.658
1451253113615015006,SNII,0.275
1373498271515010010,BLLac,0.721
1423103925615010048,RRLyr,0.359
1288227374915010003,BLLac,0.298
1521148292915010043,EB*,0.316
1428523640515010030,LPV*,0.309
1411316726015015010,Ia,0.49
1302259674515015018,QSO,0.449
1365226162615010010,EB*,0.246
1299302371515010001,EB*,0.231
1342301424415010011,YSO,0.358
1427513563015010007,EB*,0.497
1362245324815010019,EB*,0.372
1292382531315015012,Star,0.308
1396205561815015012,Star,0.554
1399408431115015001,Mira,0.232
1371177514515010003,RRLyr,0.129
1342470101415010002,EB*,0.499
1521294744715010012,EB*,0.261
1415115723515010022,RRLyr,0.506
1341140670615015001,QSO,0.362
1395242383015015013,EB*,0.345
1365226160215015010,EB*,0.181
1411434061815015006,RRLyr,0.202
1423128354215010002,RRLyr,0.2
1365164365915010001,RRLyr,0.6
1243233440615015007,SLSN-II,0.465
1279238542815010003,RRLyr,0.504
1382180815015010026,Star,0.697
1151264564615010004,SNI,0.593
1341182525015015000,RRLyr,0.297
1290352332715015024,EB*WUMa,0.151
1419087331815025023,Star,0.523
1411358176115015004,Star,0.653
