id,type,prob_Ia
1058128172615015010,Ia,0.718
1364475794015010004,RRLyr,0.677
1380232672615015010,QSO,0.539
1294391201715010001,Star,0.162
1536352533215015020,RRLyr,0.636
1419152444815025006,Star,0.664
1522267621615010000,RRLyr,0.167
1300489693615010020,EB*WUMa,0.354
1390155943215015037,RRLyr,0.251
1386405601715015004,C*,0.36
1284343900815010021,Mira,0.264
1546326340015010004,RRLyr,0.62
1396183263815010002,CataclyV*,0.168
1517470622515010029,SNIIb,0.211
1538225536015010000,QSO,0.719
1283245931815010005,EB*,0.626
1427075112215010019,Star,0.609
1526232473015010016,EB*,0.627
1399173055215010043,Ia,0.304
1296365050315015007,RRLyr,0.732
1295333656215010027,V*,0.223
1375476212015010008,RRLyr,0.245
1522147815315010004,RRLyr,0.682
1246399315815015015,Ia,0.795
1518233996315010005,SNII,0.803
1428127213915010003,RRLyr,0.274
1526201415515015026,RRLyr,0.583
1399127713015015013,RRLyr,0.762
1339445534315010015,EB*,0.793
1398250300115015004,Ia,0.889
1305367903815015014,Star,0.368
1547168550315015000,RRLyr,0.584
1395196823115015000,Ia,0.832
1521270543915015003,BLLac,0.443
1226291792215010000,SNII,0.292
1385129902415010044,LPV*,0.786
1403387434415015002,EB*,0.709
1356520351515010010,RSCVn,0.743
1350433374015010000,EB*,0.29
1352495152515010009,EB*,0.476
1400139235615015006,Star,0.444
1362261083315015004,Star,0.198
1401172880615010017,QSO,0.254
1298386486015015004,Star,0.464
1352511880715015011,EB*,0.566
1277358095215010005,RRLyr,0.404
1358352192315015009,Mira,0.565
1479195751315015000,Ia,0.797
1294389735915010001,QSO,0.709
1373327995315015001,Star,0.243
1244375196315010010,Ia,0.657
1284286655415015003,EB*,0.392
1355330595215015001,EB*,0.679
1536319500015015008,QSO,0.26
1425309710215010002,RRLyr,0.466
1524154081615015008,RRLyr,0.718
1527327470915010012,EB*,0.792
1386368342515015001,EB*,0.744
1365268594815015002,Star,0.708
1428134821215015037,Mira,0.478
1341275691615010012,RRLyr,0.434
1355317074915015046,EB*,0.35
1296208444215015004,QSO,0.627
1359425782215015005,YSO,0.57
1423507632615010000,C*,0.384
1365471090215015008,EB*,0.256
1425124843415010010,Mira,0.256
1356468985515015006,RRLyr,0.839
1345168981915015029,RRLyr,0.295
1539153195715010006,EB*,0.228
1112546490815015009,Ia,0.862
1381103345315015000,YSO,0.552
1363235565915010009,Mira,0.579
1358346945915015022,V*,0.238
1428359674015015006,EB*,0.725
1365381244515010003,QSO,0.765
1359412344015010015,EB*,0.811
1362263543415010019,EB*,0.588
1363398214415010000,Ia,0.729
1380247090115010004,QSO,0.343
1345218765215015022,EB*betLyr,0.358
1363311570015015013,RRLyr,0.719
1417399135315015022,EB*,0.872
1396394861715010008,Ia,0.812
1215395543415015016,Ia,0.526
1284228332715010033,RRLyr,0.671
1524224990615010031,EB*,0.418
1292369904715010017,RRLyr,0.451
1366220132615015002,Ia,0.639
1340201126215010006,EB*,0.174
1359346852815010006,QSO,0.408
1356370201615015002,RRLyr,0.825
1411521161615010003,EB*,0.716
1418127301315015003,QSO,0.738
1380454745615010006,RRLyr,0.321
1359175180615015001,EB*,0.347
1521240232615015000,EB*,0.803
1400139716115015018,Star,0.443
1277364340815015007,RRLyr,0.315
1417263681615010017,RRLyr,0.619
1524215641415010001,EB*,0.294
1353370050915010002,RRLyr,0.371
1540232550015015024,QSO,0.686
1290334016115015011,low-mass*,0.71
1301333792915010013,RRLyr,0.825
1339174385015015005,EB*,0.36
1517380722115010000,Ia,0.805
1411336676115010001,RRLyr,0.541
1389462952615010015,Orion_V*,0.808
1301453434415010011,RRLyr,0.738
1278381244115010017,RRLyr,0.439
1343434121915010009,EB*,0.834
1372327512515010009,Star,0.641
1303332782915015001,Ia,0.891
1306470242515015013,RRLyr,0.334
1354261870315010006,LPV*,0.229
1374164531915015002,Star,0.215
1417133252115015001,LPV*,0.208
1358411245215010002,Star,0.229
1398435035315010001,Ia,0.635
1427160085315010010,Star,0.286
1274338113315010022,Ia,0.667
1362508574415015003,RRLyr,0.282
1339451443515010021,deltaCep,0.636
1363253955315010003,DwarfNova,0.303
1345320870915010002,V*,0.441
1425348251515015039,RRLyr,0.648
1420550060915015028,RRLyr,0.283
1299322442815010010,LPV*,0.569
1377318200915015014,RRLyr,0.66
1423389670615010017,EB*,0.783
1339437853315010002,CataclyV*,0.684
1290487373315015015,RRLyr,0.44
1371480874715010024,RRLyr,0.742
1451383644315015049,SNII,0.765
1357325404015015003,EB*,0.79
1411462334515010002,QSO,0.643
1293264940115010008,RRLyr,0.706
1292367531315010031,Orion_V*,0.555
1538181945415010002,EB*,0.814
1434093802515015001,Other,0.834
1428481065415015006,QSO,0.387
1290238954115010012,RRLyr,0.776
1113372042015015023,Ia,0.682
1403077674915010000,PulsV*,0.197
1290316720115015003,EB*,0.669
1245171153215015020,Ia,0.756
1415265406215010006,QSO,0.631
1386218153315015016,Star,0.683
1306312041115015008,Star,0.291
1284266094415015008,LPV*,0.617
1414456064915015010,QSO,0.839
1520157653115015004,EB*,0.703
1375280860815010021,RRLyr,0.368
1428511775415010005,Mira,0.191
1522217231315010010,QSO,0.731
1402118771415015013,LPV*,0.516
1380427440915015020,EB*,0.371
1417131333815015018,RRLyr,0.897
1375336731415015005,Star,0.195
1302286560915015025,RRLyr,0.523
1419132391415025003,Star,0.46
1416142195115015005,EB*,0.434
1303454786215010003,RRLyr,0.666
1526170175215015006,RRLyr,0.273
1372386875215015010,EB*,0.747
1404169080315010027,RRLyr,0.251
1380428394515010029,EB*,0.827
1113397630715015023,SNIIn,0.698
1418096275615010003,EB*,0.224
1404106073515015002,RRLyr,0.85
1339339961115010006,Star,0.297
1355405134215015001,QSO,0.274
1306417662315015034,LPV*,0.365
1353168440015015030,Star,0.236
1293435304115015002,BLLac,0.531
1411378243515010017,Star,0.827
1428136705115015002,RRLyr,0.414
1395512663015015006,RRLyr,0.629
1297194400215010014,RRLyr,0.281
1390179361015010016,RRLyr,0.607
1404110642615015006,Star,0.204
1355350755515010001,RRLyr,0.901
1357363322415010005,RRLyr,0.401
1391129942715015013,RRLyr,0.571
1382138984215010011,RRLyr,0.338
1385110891215010014,RRLyr,0.264
1526199991415010009,CataclyV*,0.647
1339476746015015002,LPV*,0.209
1401398130715015004,YSO,0.61
1316218870515010000,Ia,0.771
1521404013415015003,RRLyr,0.272
1147430830415015001,Ia,0.784
1363269992115010023,RRLyr,0.403
1355341873215015016,Star,0.421
1352287800715015019,LPV*,0.187
1543244464915015012,Nova,0.242
1402101012015015004,Mira,0.228
1303315740215010051,Star,0.251
1524426041115010002,QSO,0.288
1359373582715010023,RRLyr,0.242
1410349003115010056,Star,0.229
1362240572915015010,EB*,0.459
1402164663515010009,RRLyr,0.468
1362314540215015023,RRLyr,0.224
1519400693815010001,SNIIP,0.851
1384226573515010017,RRLyr,0.654
1401255472515010000,RRLyr,0.195
1524311580215010011,QSO,0.707
1343339753915010027,YSO,0.304
1527253593215015005,RRLyr,0.874
1344337855515010007,QSO,0.614
1411449256115010006,EB*,0.789
1421311575115015011,Star,0.623
1413362622715015030,RRLyr,0.743
1415101673015015022,PulsV*WVir,0.558
1299347294415015002,RRLyr,0.322
1411190096115010000,QSO,0.356
1301411334015010016,WD*,0.244
1386261941115010017,RRLyr,0.572
1401196295115010007,EB*,0.291
1361226635415015016,TTau*,0.537
1357419185515015003,QSO,0.468
1403172594515010002,RRLyr,0.759
1278332613915010037,Star,0.309
1121108473315015007,Ia,0.892
1419466643315025017,BLLac,0.725
1286239346315010007,QSO,0.722
1537292004015015004,QSO,0.825
1543412764615015009,RRLyr,0.201
1428132371315010019,Star,0.185
1377360035715010009,LPV*,0.426
1401372212415010013,RRLyr,0.741
1361345025515010009,Star,0.704
1382393561015015007,Star,0.284
1402416315015010011,RRLyr,0.439
1160495385115010011,Ia,0.292
1389180332115015025,Mira,0.119
1414445014415010000,QSO,0.606
1295448326115015010,Star,0.413
1397115535915015000,Orion_V*,0.216
1409440021915015009,LPV*,0.232
1295326890615015010,YSO,0.847
1389171266215015054,Star,0.381
1385132250115015021,Star,0.208
1427213370715010007,LPV*,0.228
1342322682415015007,Star,0.239
1399421191715010019,Star,0.252
1298330275415010000,C*,0.432
1416507240715015002,EB*,0.19
1410240274615015030,RRLyr,0.666
1422401374615010005,LPV*,0.702
1298451261915015015,EB*,0.156
1355423464615015002,PulsV*delSct,0.783
1387465540215015010,EB*,0.739
1361333443915015017,EB*,0.327
1524258475415010000,RRLyr,0.381
1383134296015010021,PulsV*WVir,0.206
1414203793315010018,EB*,0.416
1293286272715010002,QSO,0.787
1425454085015010023,RRLyr,0.266
1416126630415010014,RRLyr,0.341
1380387260615015005,EB*,0.342
1526448271015015002,RRLyr,0.588
1361192173015010013,RRLyr,0.214
1290243154715010010,RRLyr,0.318
1280229453815010017,RRLyr,0.824
1294369943115015007,RRLyr,0.459
1290367253115010117,Nova,0.428
1416512453815010000,QSO,0.693
1301315275915015017,Star,0.76
1526177851715015011,V*,0.19
1400154742415010018,Star,0.21
1544175845515015077,C*,0.447
1299463666315015008,QSO,0.682
1363402430915015022,EB*,0.541
1340347110615015004,EB*,0.608
1365378911415015004,Ia,0.882
1123121623815015007,SNII,0.907
1281217035915010000,EB*,0.617
1381484163015010008,Mira,0.485
1290248860715015001,RRLyr,0.4
1283367514715010003,Star,0.674
1413352631715015028,RRLyr,0.666
1361273653015010004,RRLyr,0.769
1399119525215015001,RRLyr,0.657
1303405302815010008,Star,0.427
1428480553815015004,EB*,0.341
1300448575215010009,Star,0.271
1397374610215010004,C*,0.194
1389163092515010007,RRLyr,0.838
1342309970615010016,RRLyr,0.539
1243400150215015007,Varstar,0.236
1295320705115010008,RRLyr,0.791
1292481743415015010,RRLyr,0.259
1440390325415015010,Ia,0.809
1301348546015010013,Nova,0.574
1371394104815015006,RRLyr,0.762
1341417950315015002,EB*,0.595
1289271634415010019,Star,0.155
1411389515215015004,QSO,0.74
1421370640115015001,LPV*,0.348
1290324470815010030,RRLyr,0.264
1395181450215010016,Star,0.455
1386172454015010025,RRLyr,0.234
1385124055715015017,RRLyr,0.445
1338394561815010004,SNIIn,0.413
1387440170715015009,YSO,0.529
1539303510415015006,QSO,0.333
1365260505315015003,LPV*,0.381
1364280856215015009,Ia,0.826
1341310891315010012,YSO,0.628
1536238225315010004,RRLyr,0.382
1538300424615015003,QSO,0.691
1427276670115015004,DwarfNova,0.661
1425524670615015023,QSO,0.271
1403085903315015006,EB*,0.8
1404118065315015010,Star,0.238
1359404732915015010,Star,0.35
1388402444015025014,EB*,0.79
1295411030015010024,RRLyr,0.482
1375176852515015005,LPV*,0.274
1360330212515015006,EB*,0.669
1539294366015010003,RRLyr,0.462
1364283216315015009,C*,0.371
1524493250815015005,RRLyr,0.677
1419088753315020026,V*,0.243
1415160535115015002,RRLyr,0.183
1550449613415015009,AGB*,0.646
1297178436015010002,RRLyr,0.265
1358348862315015007,EB*Algol,0.192
1452413874015015006,Ia,0.899
1290337285115010006,Star,0.174
1342277175015010004,AGN,0.652
1526179730015015004,EB*,0.296
1524335975415015001,RRLyr,0.578
1363363062315015037,Ia,0.792
1355241142315015001,RRLyr,0.729
1237230674115015013,SNII,0.694
1395234841615015004,RRLyr,0.64
1358316675515015012,QSO,0.337
1419124873815020003,RRLyr,0.614
1403424120115015002,EB*,0.681
1299384803615015033,Mira,0.344
1294480530715015008,EB*,0.732
1371316304515010001,RRLyr,0.224
1373414642815010167,LPV*,0.245
1361365432515015009,EB*,0.349
1345163914315015028,Ia,0.856
1348445551215010001,RRLyr,0.739
1543455821115010030,Mira,0.514
1297325870115010016,RRLyr,0.629
1402390560815010002,EB*,0.216
1550451014615015002,SNIIn,0.886
1411122343915010001,QSO,0.74
1359399580715015009,EB*,0.744
1377270182515010001,LPV*,0.303
1352296514615010006,BLLac,0.756
1522348310115010009,QSO,0.282
1420116064015015027,BlueSG*,0.226
1411216932815015000,RRLyr,0.613
1400129903315015003,RRLyr,0.285
1279239983515010002,RRLyr,0.647
1413474462615010012,EB*,0.336
1401113875115010002,RRLyr,0.348
1300488284615010010,RRLyr,0.214
1539299605915015019,QSO,0.748
1362335121615010002,QSO,0.412
1420364812315010036,RRLyr,0.667
1366235245315015018,TTau*,0.63
1398382532215015000,Star,0.248
1359321622315010018,Star,0.377
1522516340015015006,EB*,0.769
1415115254915010037,RRLyr,0.672
1364446712915015026,Star,0.344
1416230202515010011,AGN,0.312
1414338256215010009,LPV*,0.174
1355384872715010006,V*,0.393
1290481714415010038,Star,0.402
1496347905715010003,Ia,0.45
1348472313515010004,LPV*,0.587
1404161032415015010,Star,0.567
1294411600215010007,C*,0.771
1303408185315015024,Star,0.727
1307350471115010001,CataclyV*,0.315
1355339064515010001,EB*,0.225
1123174242815015015,Ia,0.73
1356442020215015013,RRLyr,0.3
1343406065215015008,EB*Algol,0.322
1293269670715010008,RRLyr,0.199
1359425784815010008,EB*,0.705
1400203024615015018,Star,0.3
1399323683515015005,EB*,0.278
1154308033615015020,SNIIn,0.717
1520226944215010021,Star,0.597
1427076513415010018,LPV*,0.288
1245401955915015018,SNIb,0.628
1289341195715015027,Star,0.225
1365349340415015016,Ia,0.8
1292482741015010015,RRLyr,0.61
1362262591115010024,EB*,0.668
1377194720015015026,RRLyr,0.235
1358349812215010008,RRLyr,0.745
1290316720415010034,PulsV*delSct,0.626
1292195234215015006,BLLac,0.321
1360328310615015023,EB*,0.802
1364257633015010007,EB*,0.306
1427483466215010001,RRLyr,0.364
1298392185015015012,Star,0.404
1295329233715010000,RRLyr,0.499
1356306284415015021,Star,0.436
1355242110415015000,EB*,0.28
1411340411015015000,RRLyr,0.58
1395358043015015004,Mira,0.273
1549160153415010003,Ia,0.793
1355339063315015009,RRLyr,0.502
1402120182515010023,Star,0.457
1399518623115015016,QSO,0.626
1293252923415010019,RRLyr,0.761
1292379124415010031,Mira,0.066
1286255630815015005,EB*,0.224
1343312754515015023,RRLyr,0.781
1307367360415015004,QSO,0.359
1358169955615010026,RRLyr,0.715
1356526001415010004,EB*,0.75
1341401563615010028,V*,0.544
1358172750215010002,RRLyr,0.263
1373301363115010005,PulsV*,0.326
1398369870315010008,EB*,0.694
1284393964115010001,EB*,0.758
1306417662815010017,Star,0.465
1364224830215015002,LPV*,0.343
1422338135215010007,QSO,0.755
1400356631515015006,RRLyr,0.269
1352220610615015004,Star,0.415
1291490670915010007,EB*,0.379
1415163804315010038,RRLyr,0.264
1306437691815010003,RRLyr,0.278
1285202680015010012,PulsV*delSct,0.632
1285225542915015002,QSO,0.744
1386190212015010002,SNIc,0.438
1537504624015010030,Star,0.826
1425336970515015002,RRLyr,0.817
1521323953115010001,QSO,0.751
1339179101815010006,QSO,0.432
1306485613415015026,Mira,0.151
1154485620115015000,SLSN-II,0.726
1362518634015015013,C*,0.42
1291441563815010017,QSO,0.814
1112350372815010015,SNIIn,0.236
1343345210715010008,RSCVn,0.379
1357330831415010001,RRLyr,0.62
1375206731115010038,V*,0.302
1363362594215010005,EB*,0.808
1290234680715015006,RRLyr,0.391
1343398930915015002,QSO,0.708
1521469871315015009,LPV*,0.552
1415101211015010036,Irregular_V*,0.507
1306471630415010001,QSO,0.244
1549165842615015021,Orion_V*,0.369
1543383101115015008,RRLyr,0.604
1520383321615010001,RRLyr,0.704
1057180130115015007,Ia,0.864
1415107061115010079,RRLyr,0.71
1362239146315015007,RotV*,0.415
1307371743415010000,EB*,0.401
1478388153915010007,SNII,0.86
1519421740815015002,Ia,0.887
1300330036215015012,Star,0.748
1383461493215010021,Star,0.357
1297401353715015017,RRLyr,0.256
1387124520815010046,Mira,0.798
1522176192015015006,RGB*,0.487
1502148342115010001,SLSN-I,0.827
1246423290915015015,Ia,0.775
1381119475115010015,RRLyr,0.311
1306482326215015009,EB*,0.481
1396150411515015007,RRLyr,0.787
1281453115015010008,Star,0.258
1428562801015015000,RRLyr,0.572
1397155786215015004,DwarfNova,0.244
1365340371715010008,Ia,0.742
1401400985615010004,EB*,0.603
1299385745315010144,Star,0.503
1336401215815015005,SLSN-I,0.715
1154340923615015015,SNII,0.725
1400129903215010003,RRLyr,0.207
1416469396315010000,EB*,0.677
1537511785915015019,RRLyr,0.268
1395127241215015006,RRLyr,0.363
1296300563415010002,RRLyr,0.875
1358315742615010018,QSO,0.717
1397238144715010013,Star,0.282
1385241363315010000,EB*,0.777
1305378444015015006,LPV*,0.741
1303403864315010009,RRLyr,0.437
1395260064615015008,EB*,0.539
1302455153415015070,Mira,0.168
1373294180715010005,EB*Algol,0.353
1214291893115010020,Ia,0.371
1244343956215015000,Ia,0.881
1413141670815010000,EB*,0.741
1384248610115015008,EB*,0.674
1410301823215010030,Be*,0.788
1456391060015015009,Other,0.552
1415399576215015008,TTau*,0.823
1298421153515010006,RRLyr,0.61
1397480894715015014,RRLyr,0.673
1363254896115015005,EB*,0.679
1524214231915015003,deltaCep,0.344
1283333042815010057,LPV*,0.374
1422407556215010008,DwarfNova,0.727
1401274516115010004,RRLyr,0.687
1384218422815015003,Star,0.161
1550232580315010009,RRLyr,0.455
1077082331215015006,Ia,0.844
1362372553315010001,EB*,0.747
1380204135015015012,EB*,0.264
1302386904915015020,Star,0.76
1396130921615015012,Mira,0.673
1339465762615010001,EB*,0.817
1414164514915015004,EB*,0.787
1306457980215015010,LPV*,0.312
1520222122015015000,RRLyr,0.215
1538461071415010004,RotV*,0.58
1526218923115015020,QSO,0.43
1403490873815010001,QSO,0.279
1395246820815015001,EB*,0.85
1355428223715015013,C*,0.65
1362398315215010001,RRLyr,0.723
1292213680315010001,QSO,0.394
1516427466215010005,Ia,0.427
1456171375615010006,Ia,0.731
1348465302315010021,Mira,0.492
1337282874915015002,Ia,0.833
1537371456315010003,QSO,0.47
1417347124315015008,EB*,0.244
1300483572215015026,CataclyV*,0.579
1293242512115010024,QSO,0.433
1383102830215015002,Mira,0.183
1410284224915010024,QSO,0.618
1522447841615010002,RRLyr,0.501
1414353124315010006,EB*,0.644
1300388144815010006,EB*,0.653
1281216092615015013,EB*WUMa,0.8
1415142235515010027,SNII,0.74
1428475322215015003,EB*,0.601
1362284826215010008,DwarfNova,0.702
1411456076115015006,QSO,0.439
1542194172315015003,Star,0.384
1381424911315010002,EB*,0.844
1337377633915015002,Ia,0.739
1519392330615015007,Ia,0.864
1359182664815015002,RRLyr,0.513
1399425482015015007,EB*,0.895
1364322742015010007,QSO,0.654
1364326962715015006,Ia,0.314
1375305793515015000,Star,0.283
1404117143315010016,Star,0.102
1386193633915015010,CataclyV*,0.316
1521163510115010014,RRLyr,0.456
1344346823515015013,RRLyr,0.452
1544435081915015005,Mira,0.187
1414477010815010025,RRLyr,0.555
1365503124315010032,Star,0.572
1150140422215015028,Other,0.189
1395110993615015022,Star,0.48
1380260280415015022,Mira,0.427
1272288394715015011,SNII,0.304
1522174781115015012,EB*,0.441
1386158902515010005,RRLyr,0.732
1410286090115010003,EB*,0.461
1522181820315010035,Ia,0.817
1305307591315015028,C*,0.317
1404159620815015013,Star,0.499
1294479575415010009,EB*,0.88
1359178926015010002,RRLyr,0.566
1389201574615010011,RRLyr,0.273
1353319643215010005,RRLyr,0.651
1428528851415010025,RRLyr,0.804
1358353135715015013,Nova,0.639
1364447656115010041,EB*,0.441
1521392755615010011,RRLyr,0.241
1364325563615015004,RRLyr,0.76
1385176300515015002,RRLyr,0.251
1396424800315015010,LPV*,0.265
1295335765615015011,LPV*,0.535
1524523931015015013,RRLyr,0.853
1521404492615015008,QSO,0.218
1294195410015015001,QSO,0.384
1361192175615015002,RRLyr,0.641
1542173474715010032,YSO,0.636
1344183742815015000,Mira,0.588
1540150260115015003,LPV*,0.736
1540266885315010000,QSO,0.313
1404248312015010002,RRLyr,0.567
1285225544915010006,QSO,0.735
1425168985715015002,EB*,0.441
1363281991015015028,QSO,0.721
1052210332215015005,Ia,0.74
1400175264615010012,RRLyr,0.496
1362508572915015023,EB*,0.798
1537339210515015014,PulsV*WVir,0.576
1391194746315010028,Star,0.747
1425459795315010006,EB*,0.402
1522229101615015000,QSO,0.185
1524424061515015023,QSO,0.678
1389174083915015000,Mira,0.203
1287223795915015013,RRLyr,0.27
1538439222815010000,RRLyr,0.267
1543429383815015012,RRLyr,0.495
1375428264415010009,EB*,0.532
1409441421015015016,EB*,0.615
1395405313515015013,LPV*,0.181
1345223250615015014,BLLac,0.663
1356512801515015000,Mira,0.518
1361270711315010036,QSO,0.724
1303429951615015018,Blazar,0.184
1380456141915015030,Star,0.231
1278360285315015007,RRLyr,0.347
1341392601215010011,Mira,0.419
1187425504915015037,Ia,0.303
1400203965115015001,Star,0.502
1360281381615015006,RRLyr,0.76
1519196455715015007,Ia,0.893
1400200435215010018,Star,0.662
1522286661115015001,BLLac,0.763
1355399900615010006,DwarfNova,0.796
1280217044615015009,RRLyr,0.434
1281333624115010012,RRLyr,0.863
1416527591415015002,QSO,0.304
1428482464115015002,Ia,0.871
1355389590315015007,QSO,0.695
1413135506215010124,V*,0.234
1428477191515010022,QSO,0.787
1343476752315015014,EB*,0.426
1416175323315015002,RRLyr,0.249
1426179652315010008,Be*,0.323
1288227373815015005,QSO,0.585
1542308941915015002,EB*,0.778
1292211800615015003,RRLyr,0.705
1428110064015015005,RRLyr,0.33
1518440936215010006,Ia,0.446
1342500352715010006,EB*,0.391
1361340264415010003,EB*,0.668
1539222146215010001,QSO,0.64
1524195430715015107,Ia,0.792
1449387631215015001,SLSN-II,0.425
1477327363315010000,Ia,0.155
1301299292715010004,RRLyr,0.515
1343424641015015007,LPV*,0.117
1277347513215015006,WD*,0.344
1296332855215015016,V*,0.22
1549243333015015009,C*,0.125
1416443290015010026,QSO,0.57
1547329361315010048,QSO,0.272
1425143414715010010,EB*,0.651
1284346265615015009,RRLyr,0.81
1537354223915015030,RRLyr,0.904
1383131016315010016,Star,0.535
1414473691715010012,RRLyr,0.768
1278236483215010000,RRLyr,0.555
1413256264215015000,RRLyr,0.604
1537300632915015058,RRLyr,0.84
1420135101015010028,Mira,0.136
1300450904215015004,Star,0.623
1398110944815010005,Star,0.242
1343349904815010010,RRLyr,0.66
1537307742115010015,PulsV*delSct,0.775
1338362464215015003,SNIIn,0.599
1343407470715015008,Mira,0.118
1280202142415010002,RRLyr,0.595
1527323053315015004,EB*,0.338
1391386743415015034,EB*,0.752
1416217264015010002,RRLyr,0.522
1417191424515010012,QSO,0.65
1362398314015015004,RRLyr,0.17
1385090062615015008,Mira,0.242
1296429203815010015,Star,0.194
1342301423415010020,YSO,0.72
1342355483515010002,Mira,0.29
1417078205615010005,RRLyr,0.375
1398371744415015003,TTau*,0.249
1283221085115015009,RRLyr,0.633
1411457010015015019,EB*,0.789
1307247544815015006,Star,0.781
1521253440415010004,EB*,0.783
1399451240315015001,EB*,0.757
1427300945415010004,SNIc,0.722
1427100431115015003,Ia,0.841
1541499281615015019,Mira,0.457
1397140092615010012,RRLyr,0.676
1401155850115010005,LPV*,0.295
1302259675115010003,QSO,0.295
1303253342515015002,Star,0.22
1303389940115010035,AMHer,0.569
1549398152815010005,Mira,0.129
1382325355215010008,EB*,0.259
1273363924215015004,Ia,0.767
1160469934715015008,Ia,0.781
1385130370415010012,Star,0.459
1286250156115015015,Star,0.298
1340389593615015001,EB*,0.867
1296485464615015027,Mira,0.214
1527207833215015002,Ia,0.853
1426150570115015013,C*,0.44
1382420630315010005,EB*,0.226
1413144955715015017,Star,0.223
1404447674615015016,EB*,0.807
1522258423515015012,QSO,0.36
1418142960015015002,EB*,0.793
1386256283715010007,RRLyr,0.385
1362352286115015003,RRLyr,0.388
1343193364815015021,RRLyr,0.72
1549252661415015007,EB*,0.486
1383120195115015002,RRLyr,0.723
1339492215815010008,Star,0.321
1302385453515015021,deltaCep,0.59
1404389571815015036,Em*,0.742
1356497904015010002,RRLyr,0.705
1426490554415015003,EB*,0.645
1345413662415010004,LPV*,0.105
1307248951915015014,Varstar,0.445
1397469435815010010,EB*,0.731
1386247801415010014,C*,0.384
1456304761415010007,Ia,0.794
1283454651215015004,RRLyr,0.788
1292412060615010066,YSO,0.484
1150256744015010007,SN,0.724
1381111352815015010,RRLyr,0.718
1536195724415010000,PulsV*,0.616
1307302672915010007,RRLyr,0.478
1397100775415015002,C*,0.31
1401397180515010004,RRLyr,0.185
1371267832415015006,RRLyr,0.784
1358320154215015022,Star,0.372
1355401845915015006,EB*,0.486
1357340394415010011,RRLyr,0.724
1403243415515015002,Mira,0.243
1363305910915015026,CataclyV*,0.618
1295195455015015012,Ia,0.843
1546360472015010002,BLLac,0.592
1358191906115015025,QSO,0.582
1281349290215010001,RRLyr,0.738
1364363351515015031,EB*,0.69
1361221886215010021,EB*,0.764
1410112285015010006,Star,0.185
1356163723915010039,RRLyr,0.219
1355325812915010010,QSO,0.348
1389159814215015001,EB*,0.583
1395477342315015008,Star,0.105
1399242623715010009,V*,0.534
1375243121215015014,LPV*,0.108
1302394355615015019,LPV*,0.265
1428508482615015006,Ia,0.783
1382443700915015006,Nova,0.619
1364371455815015008,RRLyr,0.802
1391121062815010086,Star,0.214
1451130015815015006,TDE,0.464
1293326670415010006,RRLyr,0.206
1341347773415015002,Mira,0.094
1341435633915010000,RRLyr,0.845
1543261950115015001,RRLyr,0.541
1526364585915010001,EB*,0.849
1381228055615015014,Star,0.532
1361293315215015020,RRLyr,0.277
1293283390815015017,RRLyr,0.411
1384226085415015004,EB*,0.516
1399323686315010007,SNIb,0.798
1352220126015015007,Star,0.481
1429088944715010004,EB*,0.676
1549463225515010010,SNII,0.351
1414429221115010001,RRLyr,0.844
1380442704815010007,RRLyr,0.759
1361343156115015014,Star,0.124
1391409963115015010,EB*,0.844
1401129084215015007,Star,0.28
1344336932315010000,QSO,0.456
1348409271115015003,C*,0.73
1395347892615015004,EB*,0.24
1306360823715015001,LPV*,0.138
1286264642915015029,Mira,0.256
1365344144815010014,RRLyr,0.803
1423517283715010016,QSO,0.773
1416477523715010008,RRLyr,0.356
1538231786015010002,QSO,0.26
1390236925315010002,QSO,0.733
1546370965815010004,QSO,0.813
1362249564315010000,EB*,0.638
1361362463015010011,Star,0.443
1540221493315010006,CataclyV*,0.696
1154551734715015003,Ia,0.782
1298446383315010037,Mira,0.673
1403171655515010010,RRLyr,0.743
1419410760515025004,V*,0.736
1363242160815010009,Mira,0.233
1277197934515015004,RRLyr,0.235
1391436714615010007,EB*,0.773
1547341032515015012,QSO,0.342
1542155560515015007,YSO,0.841
1352190136015015001,Star,0.233
1302375310315015005,Star,0.247
1381452634015010007,BLLac,0.343
1293446230515010008,LPV*,0.325
1365461095915015012,SNII,0.826
1377196596315015009,Star,0.572
1385138474515010000,RRLyr,0.753
1401414746015010017,C*,0.229
1419499052615025010,EB*,0.64
1391484390515015020,Orion_V*,0.774
1526166591515015027,TTau*,0.642
1280335901615015019,Star,0.694
1399407022415015008,EB*,0.548
1344184215315015044,Star,0.351
1292433332615015005,Mira,0.205
1305338333915010022,RRLyr,0.604
1381139096015010012,LPV*,0.249
1543288133115015003,RRLyr,0.325
1414144454115010007,RRLyr,0.258
1306488465815015030,Other,0.785
1538207900515015003,YSO,0.431
1538210024015010024,deltaCep,0.583
1456192684415010001,AGN,0.643
1547222111315015009,AGB*,0.21
1399114783915015002,Mira,0.159
1296204620315010004,EB*,0.676
1371295673515015002,Star,0.243
1403514034715010001,QSO,0.853
1524140650315010026,EB*,0.321
1160527914515010000,Ia,0.764
1404162920315010041,DwarfNova,0.536
1302468021815010011,EB*,0.84
1352511421515010003,LPV*,0.273
1343466974215015015,Star,0.62
1391396212215015019,RRLyr,0.783
1427239456115015001,RRLyr,0.546
1243231583315015014,Ia,0.673
1302393411115015054,Star,0.688
1362424562715010012,AMHer,0.666
1514336524715015000,Ia,0.827
